Nome;Autor;Tombo;Ano;Ediá∆o;Editora
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1126;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1127;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1128;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1129;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1130;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1131;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1132;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1133;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1134;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1135;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1136;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1137;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1138;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1139;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1140;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1141;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1142;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1143;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1144;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1145;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1146;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1147;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1148;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1149;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1150;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1151;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1152;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1153;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1154;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1155;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1156;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1157;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1158;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1159;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1160;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1161;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1162;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1163;2019;6¶;TPL
CURSO DE REDAÄ«O;PROF. DIEGO PEREIRA;1164;2019;6¶;TPL
DESENGANOS DA VIDA HUMANA E OUTROS POEMAS;GREG‡RIO DE MATOS;1165;2018;1¶;EDLAB
FERN«O CAPELO GAIVOTA;RICHARD BACH;1166;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1167;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1168;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1169;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1170;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1171;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1172;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1173;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1174;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1175;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1176;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1177;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1178;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1179;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1180;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1181;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1182;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1183;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1184;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1185;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1186;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1187;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1188;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1189;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1190;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1191;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1192;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1193;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1194;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1195;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1196;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1197;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1198;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1199;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1200;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1201;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1202;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1203;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1204;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1205;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1206;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1207;;;INST. BRAUDEL
FERN«O CAPELO GAIVOTA;RICHARD BACH;1208;;;INST. BRAUDEL
DONA GUIDINHA DO POÄO;OLIVEIRA PAIVA;1209;2002;1¶;ABC EDITORA
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1210;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1211;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1212;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1213;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1214;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1215;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1216;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1217;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1218;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1219;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1220;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1221;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1222;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1223;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1224;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1225;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1226;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1227;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1228;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1229;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1230;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1231;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1232;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1233;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1234;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1235;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1236;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1237;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1238;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1239;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1240;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1241;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1242;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1243;;;INST. BRAUDEL
OTELO- O MOURO DE VENEZA;WILLIAM SHAKESPEARE;1244;;;INST. BRAUDEL
DE VENDEDOR PARA VENDEDOR;CARLOS ICARAHY GONÄALVES;1245;2011;5¶;ED. SENAC
O PR‡XIMO DA FILA;HENRIQUE RODRIGUES;1284;2018;1¶;VERUS EDIT
EURICO, O PRESB÷TERO;ALEXANDRE HERCULANO;1285;2018;1¶;BRINK BRASIL
EURICO, O PRESB÷TERO;ALEXANDRE HERCULANO;1286;2018;1¶;BRINK BRASIL
EURICO, O PRESB÷TERO;ALEXANDRE HERCULANO;1287;2018;1¶;BRINK BRASIL
EURICO, O PRESB÷TERO;ALEXANDRE HERCULANO;1288;2018;1¶;BRINK BRASIL
EURICO, O PRESB÷TERO;ALEXANDRE HERCULANO;1289;2018;1¶;BRINK BRASIL
AQUI TEM COISA;PATATIVA DO ASSARê;1290;2018;1¶;ED CONFIANÄA
QUARTO DE DESPEJO - DIµRIO DE UMA FAVELADA;CAROLINA MARIA DE JESUS;1291;2014;10¶;ED. µTICA
O CORTIÄO;ALU÷SIO AZEVEDO;1292;2018;1¶;BRINK BRASIL
O CORTIÄO;ALU÷SIO AZEVEDO;1293;2018;1¶;BRINK BRASIL
O CORTIÄO;ALU÷SIO AZEVEDO;1294;2018;1¶;BRINK BRASIL
O MULATO;ALU÷SIO AZEVEDO;1295;2018;1¶;BRINK BRASIL
O MULATO;ALU÷SIO AZEVEDO;1296;2018;1¶;BRINK BRASIL
O MULATO;ALU÷SIO AZEVEDO;1297;2018;1¶;BRINK BRASIL
O MULATO;ALU÷SIO AZEVEDO;1298;2018;1¶;BRINK BRASIL
O MULATO;ALU÷SIO AZEVEDO;1299;2018;1¶;BRINK BRASIL
RESPEITµVEL PÈBLICO ;HENRIQUE SCHNEIDER;1300;2015;1¶;DUBLINENSE
A SUCESSORA;CAROLINA NABUCO;1301;2018;1¶;EDIT INSTANTES
NOITE NA TAVERNA;µLVARES DE AZEVEDO;1302;2018;1¶;BRINK BRASIL
NOITE NA TAVERNA;µLVARES DE AZEVEDO;1303;2018;1¶;BRINK BRASIL
NOITE NA TAVERNA;µLVARES DE AZEVEDO;1304;2018;1¶;BRINK BRASIL
NOITE NA TAVERNA;µLVARES DE AZEVEDO;1305;2018;1¶;BRINK BRASIL
NOITE NA TAVERNA;µLVARES DE AZEVEDO;1306;2018;1¶;BRINK BRASIL
NOITE NA TAVERNA;µLVARES DE AZEVEDO;1307;2018;1¶;BRINK BRASIL
INSPIRAÄ«O NORDESTINA;PATATIVA DO ASSARê;1308;2018;1¶;ED CONFIANÄA
A ESCRAVA ISAURA;BERNARDO GUIMAR«ES;1309;2018;1¶;BRINK BRASIL
A ESCRAVA ISAURA;BERNARDO GUIMAR«ES;1310;2018;1¶;BRINK BRASIL
A ESCRAVA ISAURA;BERNARDO GUIMAR«ES;1311;2018;1¶;BRINK BRASIL
A ESCRAVA ISAURA;BERNARDO GUIMAR«ES;1312;2018;1¶;BRINK BRASIL
A ESCRAVA ISAURA;BERNARDO GUIMAR«ES;1313;2018;1¶;BRINK BRASIL
A ESCRAVA ISAURA;BERNARDO GUIMAR«ES;1314;2018;1¶;BRINK BRASIL
MELHORES POEMAS;CEC÷LIA MEIRELES;1315;2018;2¶;GLOBAL EDIT
O GARIMPEIRO;BERNARDO GUIMAR«ES;1316;2018;1¶;BRINK BRASIL
O GARIMPEIRO;BERNARDO GUIMAR«ES;1317;2018;1¶;BRINK BRASIL
O GARIMPEIRO;BERNARDO GUIMAR«ES;1318;2018;1¶;BRINK BRASIL
O GARIMPEIRO;BERNARDO GUIMAR«ES;1319;2018;1¶;BRINK BRASIL
O GARIMPEIRO;BERNARDO GUIMAR«ES;1320;2018;1¶;BRINK BRASIL
ESSE INFERNO VAI ACABAR;HUMBERTO WERNECK;1321;2011;1¶;ARQUIPêLAGO
AMOR DE PERDIÄ«O;CAMILO CASTELO BRANCO;1322;2018;1¶;BRINK BRASIL
AMOR DE PERDIÄ«O;CAMILO CASTELO BRANCO;1323;2018;1¶;BRINK BRASIL
AMOR DE PERDIÄ«O;CAMILO CASTELO BRANCO;1324;2018;1¶;BRINK BRASIL
AMOR DE PERDIÄ«O;CAMILO CASTELO BRANCO;1325;2018;1¶;BRINK BRASIL
O SEGREDO DA BONECA RUSSA;CELMA PRATA;1326;2018;1¶;EDIT SETE
CINDERELA POP;PAULA PIMENTA;1327;2016;6¶;GALERA
SONHOS REBOBINADOS;HUMBERTO WERNECK;1328;2014;1¶;ARQUIPêLAGO
OS ESCRAVOS;CASTRO ALVES;1329;2018;1¶;BRINK BRASIL
OS ESCRAVOS;CASTRO ALVES;1330;2018;1¶;BRINK BRASIL
OS ESCRAVOS;CASTRO ALVES;1331;2018;1¶;BRINK BRASIL
OS ESCRAVOS;CASTRO ALVES;1332;2018;1¶;BRINK BRASIL
A CIDADE E AS SERRAS;EÄA DE QUEIROZ;1333;2018;1¶;BRINK BRASIL
A CIDADE E AS SERRAS;EÄA DE QUEIROZ;1334;2018;1¶;BRINK BRASIL
A CIDADE E AS SERRAS;EÄA DE QUEIROZ;1335;2018;1¶;BRINK BRASIL
A CIDADE E AS SERRAS;EÄA DE QUEIROZ;1336;2018;1¶;BRINK BRASIL
A CIDADE E AS SERRAS;EÄA DE QUEIROZ;1337;2018;1¶;BRINK BRASIL
SEJAMOS TODAS FEMINISTAS;CHIMAMANDA NGOZI ADICHE;1338;2018;1¶;ED REVIRAVOLTA
N«O SE APEGA, N«O;ISABELA FREITAS;1339;2015;2¶;INTR÷NSECA
A REL÷QUIA;EÄA DE QUEIROZ;1340;2018;1¶;BRINK BRASIL
A REL÷QUIA;EÄA DE QUEIROZ;1341;2018;1¶;BRINK BRASIL
A REL÷QUIA;EÄA DE QUEIROZ;1342;2018;1¶;BRINK BRASIL
A REL÷QUIA;EÄA DE QUEIROZ;1343;2018;1¶;BRINK BRASIL
ALVES E CIA.;EÄA DE QUEIROZ;1344;2018;1¶;BRINK BRASIL
ALVES E CIA.;EÄA DE QUEIROZ;1345;2018;1¶;BRINK BRASIL
ALVES E CIA.;EÄA DE QUEIROZ;1346;2018;1¶;BRINK BRASIL
ALVES E CIA.;EÄA DE QUEIROZ;1347;2018;1¶;BRINK BRASIL
ALVES E CIA.;EÄA DE QUEIROZ;1348;2018;1¶;BRINK BRASIL
O MANDARIM;EÄA DE QUEIROZ;1349;2018;1¶;BRINK BRASIL
O MANDARIM;EÄA DE QUEIROZ;1350;2018;1¶;BRINK BRASIL
O MANDARIM;EÄA DE QUEIROZ;1351;2018;1¶;BRINK BRASIL
O MANDARIM;EÄA DE QUEIROZ;1352;2018;1¶;BRINK BRASIL
O MANDARIM;EÄA DE QUEIROZ;1353;2018;1¶;BRINK BRASIL
O MANDARIM;EÄA DE QUEIROZ;1354;2018;1¶;BRINK BRASIL
EU FICO LOKO;CHRISTIAN FIGUEIREDO DE CALDAS;1355;2015;1¶;NOVO CONCEITO
O PRIMO BAS÷LIO;EÄA DE QUEIROZ;1356;2017;2¶;CIRANDA CULT 
O PRIMO BAS÷LIO;EÄA DE QUEIROZ;1357;2017;2¶;CIRANDA CULT
O PRIMO BAS÷LIO;EÄA DE QUEIROZ;1358;2017;2¶;CIRANDA CULT
O PRIMO BAS÷LIO;EÄA DE QUEIROZ;1359;2017;2¶;CIRANDA CULT
O OUTRO APAIXONADO POR MAR÷LIA DE DIRCEU;JAIR VIT‡RIA;1361;2018;1¶;MAXPRINT
O OUTRO APAIXONADO POR MAR÷LIA DE DIRCEU;JAIR VIT‡RIA;1362;2018;1¶;MAXPRINT
O OUTRO APAIXONADO POR MAR÷LIA DE DIRCEU;JAIR VIT‡RIA;1363;2018;1¶;MAXPRINT
O MONTE CINCO;PAULO COELHO;1364;1996;1¶;OBJETIVA
POEMAS DE ALBERTO CAEIRO;FERNANDO PESSOA;1365;2018;1¶;BRINK BRASIL
POEMAS DE ALBERTO CAEIRO;FERNANDO PESSOA;1366;2018;1¶;BRINK BRASIL
POEMAS DE ALBERTO CAEIRO;FERNANDO PESSOA;1367;2018;1¶;BRINK BRASIL
POEMAS DE ALBERTO CAEIRO;FERNANDO PESSOA;1368;2018;1¶;BRINK BRASIL
POEMAS DE ALBERTO CAEIRO;FERNANDO PESSOA;1369;2018;1¶;BRINK BRASIL
POEMAS DE ALBERTO CAEIRO;FERNANDO PESSOA;1370;2018;1¶;BRINK BRASIL
A LEGI«O ESTRANGEIRA;CLARICE LISPECTOR;1371;1999;1¶;ROCCO
A LUNETA MµGICA;JOAQUIM MANUEL DE MACEDO;1372;2018;1¶;BRINK BRASIL
A LUNETA MµGICA;JOAQUIM MANUEL DE MACEDO;1373;2018;1¶;BRINK BRASIL
A LUNETA MµGICA;JOAQUIM MANUEL DE MACEDO;1374;2018;1¶;BRINK BRASIL
A LUNETA MµGICA;JOAQUIM MANUEL DE MACEDO;1375;2018;1¶;BRINK BRASIL
A LUNETA MµGICA;JOAQUIM MANUEL DE MACEDO;1376;2018;1¶;BRINK BRASIL
A MORENINHA;JOAQUIM MANUEL DE MACEDO;1377;2018;1¶;BRINK BRASIL
A MORENINHA;JOAQUIM MANUEL DE MACEDO;1378;2018;1¶;BRINK BRASIL
A MORENINHA;JOAQUIM MANUEL DE MACEDO;1379;2018;1¶;BRINK BRASIL
A MORENINHA;JOAQUIM MANUEL DE MACEDO;1380;2018;1¶;BRINK BRASIL
A MORENINHA;JOAQUIM MANUEL DE MACEDO;1381;2018;1¶;BRINK BRASIL
LAÄOS DE FAM÷LIA ;CLARICE LISPECTOR;1382;1998;1¶;ROCCO
A VIUVINHA;JOSê DE ALENCAR;1383;2018;1¶;BRINK BRASIL
A VIUVINHA;JOSê DE ALENCAR;1384;2018;1¶;BRINK BRASIL
A VIUVINHA;JOSê DE ALENCAR;1385;2018;1¶;BRINK BRASIL
A VIUVINHA;JOSê DE ALENCAR;1386;2018;1¶;BRINK BRASIL
CINCO MINUTOS;JOSê DE ALENCAR;1387;2018;1¶;BRINK BRASIL
CINCO MINUTOS;JOSê DE ALENCAR;1388;2018;1¶;BRINK BRASIL
CINCO MINUTOS;JOSê DE ALENCAR;1389;2018;1¶;BRINK BRASIL
CINCO MINUTOS;JOSê DE ALENCAR;1390;2018;1¶;BRINK BRASIL
CINCO MINUTOS;JOSê DE ALENCAR;1391;2018;1¶;BRINK BRASIL
PERTO DO CORAÄ«O SELVAGEM;CLARICE LISPECTOR;1392;1998;1¶;ROCCO
PERTO DO CORAÄ«O SELVAGEM;CLARICE LISPECTOR;1393;1998;1¶;ROCCO
ENCARNAÄ«O;JOSê DE ALENCAR;1394;2018;1¶;BRINK BRASIL
ENCARNAÄ«O;JOSê DE ALENCAR;1395;2018;1¶;BRINK BRASIL
ENCARNAÄ«O;JOSê DE ALENCAR;1396;2018;1¶;BRINK BRASIL
IRACEMA;JOSê DE ALENCAR;1397;2018;1¶;BRINK BRASIL
IRACEMA;JOSê DE ALENCAR;1398;2018;1¶;BRINK BRASIL
IRACEMA;JOSê DE ALENCAR;1399;2018;1¶;BRINK BRASIL
IRACEMA;JOSê DE ALENCAR;1400;2018;1¶;BRINK BRASIL
O LIVRO DE J‚ - UMA AUTOBIOGRAFIA DESAUTORIZADA VOL.1;J‚ SOARES;1401;2017;1¶;CIA LETRAS
LUC÷OLA;JOSê DE ALENCAR;1402;2018;1¶;BRINK BRASIL
LUC÷OLA;JOSê DE ALENCAR;1403;2018;1¶;BRINK BRASIL
LUC÷OLA;JOSê DE ALENCAR;1404;2018;1¶;BRINK BRASIL
LUC÷OLA;JOSê DE ALENCAR;1405;2018;1¶;BRINK BRASIL
TIT÷LIA E O DEMON«O;PAULO REZZUTTI;1406;2011;2¶;GERAÄ«O EDIT.
MARQUESA DE SANTOS: FICÄ«O EM DOZE CONTOS ;CL‡VIS BULÄ«O;1407;2009;1¶;BOM TEXTO
O DEM‚NIO FAMILIAR;JOSê DE ALENCAR;1408;2018;1¶;BRINK BRASIL
O DEM‚NIO FAMILIAR;JOSê DE ALENCAR;1409;2018;1¶;BRINK BRASIL
O DEM‚NIO FAMILIAR;JOSê DE ALENCAR;1410;2018;1¶;BRINK BRASIL
O DEM‚NIO FAMILIAR;JOSê DE ALENCAR;1411;2018;1¶;BRINK BRASIL
O DEM‚NIO FAMILIAR;JOSê DE ALENCAR;1412;2018;1¶;BRINK BRASIL
O GUARANI;JOSê DE ALENCAR;1413;2018;1¶;BRINK BRASIL
O GUARANI;JOSê DE ALENCAR;1414;2018;1¶;BRINK BRASIL
O GUARANI;JOSê DE ALENCAR;1415;2018;1¶;BRINK BRASIL
O GUARANI;JOSê DE ALENCAR;1416;2018;1¶;BRINK BRASIL
AS PUPILAS DO SENHOR REITOR;JÈLIO DINIS;1417;2018;1¶;BRINK BRASIL
AS PUPILAS DO SENHOR REITOR;JÈLIO DINIS;1418;2018;1¶;BRINK BRASIL
AS PUPILAS DO SENHOR REITOR;JÈLIO DINIS;1419;2018;1¶;BRINK BRASIL
AS PUPILAS DO SENHOR REITOR;JÈLIO DINIS;1420;2018;1¶;BRINK BRASIL
AS PUPILAS DO SENHOR REITOR;JÈLIO DINIS;1421;2018;1¶;BRINK BRASIL
PONCIµ VIC“NCIO;CONCEIÄ«O EVARISTO;1425;2018;4¶;PALLAS
BECOS DA MEM‡RIA;CONCEIÄ«O EVARISTO;1426;2018;4¶;PALLAS
BRUZUNDANGAS;LIMA BARRETO;1427;2018;1¶;BRINK BRASIL
BRUZUNDANGAS;LIMA BARRETO;1428;2018;1¶;BRINK BRASIL
BRUZUNDANGAS;LIMA BARRETO;1429;2018;1¶;BRINK BRASIL
BRUZUNDANGAS;LIMA BARRETO;1430;2018;1¶;BRINK BRASIL
BRUZUNDANGAS;LIMA BARRETO;1431;2018;1¶;BRINK BRASIL
MELHORES POEMAS DE CORA CORALINA;CORA CORALINA;1432;2018;5¶;A PµGINA
TRISTE FIM DE POLICARPO QUARESMA;LIMA BARRETO;1433;2018;1¶;BRINK BRASIL
TRISTE FIM DE POLICARPO QUARESMA;LIMA BARRETO;1434;2018;1¶;BRINK BRASIL
TRISTE FIM DE POLICARPO QUARESMA;LIMA BARRETO;1435;2018;1¶;BRINK BRASIL
TRISTE FIM DE POLICARPO QUARESMA;LIMA BARRETO;1436;2018;1¶;BRINK BRASIL
1808 - 1834 - AS MALUQUICES DO IMPERADOR;PAULO SETÈBAL;1437;2008;1¶;GERAÄ«O EDIT
A ESTAÄ«O DAS PEQUENAS COISAS;JO«O ANZANELLO CARRASCOZA;1438;2018;1¶;PIµ
OS LUS÷ADAS;LU÷S DE CAMÂES;1439;2018;1¶;BRINK BRASIL
OS LUS÷ADAS;LU÷S DE CAMÂES;1440;2018;1¶;BRINK BRASIL
OS LUS÷ADAS;LU÷S DE CAMÂES;1441;2018;1¶;BRINK BRASIL
OS LUS÷ADAS;LU÷S DE CAMÂES;1442;2018;1¶;BRINK BRASIL
A M«O E A LUVA;MACHADO DE ASSIS;1443;2018;1¶;BRINK BRASIL
A M«O E A LUVA;MACHADO DE ASSIS;1444;2018;1¶;BRINK BRASIL
A M«O E A LUVA;MACHADO DE ASSIS;1445;2018;1¶;BRINK BRASIL
A M«O E A LUVA;MACHADO DE ASSIS;1446;2018;1¶;BRINK BRASIL
A M«O E A LUVA;MACHADO DE ASSIS;1447;2018;1¶;BRINK BRASIL
DOM CASMURRO;MACHADO DE ASSIS;1448;2018;1¶;BRINK BRASIL
DOM CASMURRO;MACHADO DE ASSIS;1449;2018;1¶;BRINK BRASIL
DOM CASMURRO;MACHADO DE ASSIS;1450;2018;1¶;BRINK BRASIL
DOM CASMURRO;MACHADO DE ASSIS;1451;2018;1¶;BRINK BRASIL
MEM‡RIA, IDENTIDADE E LITERATURA;D. B. BEZERRA, V. M. O. SILVA, F. SANTOS;1452;2019;1¶;ESPRESS«O G.E
MEM‡RIA, IDENTIDADE E LITERATURA;D. B. BEZERRA, V. M. O. SILVA, F. SANTOS;1453;2019;1¶;ESPRESS«O G.E
MEM‡RIA, IDENTIDADE E LITERATURA;D. B. BEZERRA, V. M. O. SILVA, F. SANTOS;1454;2019;1¶;ESPRESS«O G.E
MEM‡RIA, IDENTIDADE E LITERATURA;D. B. BEZERRA, V. M. O. SILVA, F. SANTOS;1455;2019;1¶;ESPRESS«O G.E
DOIS MUNDOS, UM HER‡I;PEDRO AFONSO REZENDE;1456;2015;1¶;OBJETIVA
HELENA;MACHADO DE ASSIS;1457;2018;1¶;BRINK BRASIL
HELENA;MACHADO DE ASSIS;1458;2018;1¶;BRINK BRASIL
HELENA;MACHADO DE ASSIS;1459;2018;1¶;BRINK BRASIL
HELENA;MACHADO DE ASSIS;1460;2018;1¶;BRINK BRASIL
POESIA COMPLETA E PROSA - JO«O CABRAL DE MELO NETO;JO«O CABRAL DE MELO NETO;1461;2007;1¶;NOVA FRONTEIRA
MEM‡RIAS P‡STUMAS DE BRµS CUBAS;MACHADO DE ASSIS;1463;2018;1¶;BRINK BRASIL
